scenario,direction,mode,controller,metric,mean,std
square,c300.6/w232.9,NONE,pid,radial_rms,1.2472,0.0000
square,c300.6/w232.9,NONE,pid,radial_max,4.0100,0.0000
square,c300.6/w232.9,NONE,pid,dc_ex,-0.0275,0.0000
square,c300.6/w232.9,NONE,pid,dc_ey,0.3120,0.0000
square,c300.6/w232.9,NONE,pid,dc_radial,0.3132,0.0000
square,c300.6/w232.9,NONE,pid,std_x,0.8809,0.0000
square,c300.6/w232.9,NONE,pid,std_y,0.8254,0.0000
square,c300.6/w232.9,NONE,pid,depth_std,0.0000,0.0000
square,c300.6/w232.9,NONE,pid,pitch_mean,-0.0000,0.0000
square,c300.6/w232.9,NONE,pid,pitch_max,0.0000,0.0000
square,c300.6/w232.9,NONE,pid,IAE,17.9095,0.0000
square,c300.6/w232.9,NONE,pid,IAE_norm,0.5997,0.0000
square,c300.6/w232.9,NONE,pid,settling_time,0.0000,0.0000
square,c300.6/w232.9,NONE,pid,ss_error,0.5997,0.0000
square,c300.6/w232.9,NONE,pid,control_effort,334.9449,0.0000
square,c300.6/w232.9,NONE,pid,slew,392.5932,0.0000
square,c300.6/w232.9,NONE,pid,sat_freq,0.0000,0.0000
square,c300.6/w232.9,NONE,pid,band_dc,0.0000,0.0000
square,c300.6/w232.9,NONE,pid,band_wave,0.7374,0.0000
square,c300.6/w232.9,NONE,pid,band_high,0.1527,0.0000
square,c300.6/w232.9,NONE,pid,est_err_rms,0.0000,0.0000
square,c300.6/w232.9,NONE,pid,w_x,0.0000,0.0000
square,c300.6/w232.9,NONE,pid,w_y,0.0000,0.0000
square,c300.6/w232.9,NONE,pid,n_fail,0.0000,0.0000
square,c300.6/w232.9,C,pid,radial_rms,1.2454,0.0000
square,c300.6/w232.9,C,pid,radial_max,4.5398,0.0000
square,c300.6/w232.9,C,pid,dc_ex,-0.0572,0.0000
square,c300.6/w232.9,C,pid,dc_ey,0.4067,0.0000
square,c300.6/w232.9,C,pid,dc_radial,0.4107,0.0000
square,c300.6/w232.9,C,pid,std_x,0.7676,0.0000
square,c300.6/w232.9,C,pid,std_y,0.8906,0.0000
square,c300.6/w232.9,C,pid,depth_std,0.1051,0.0000
square,c300.6/w232.9,C,pid,pitch_mean,-2.3123,0.0000
square,c300.6/w232.9,C,pid,pitch_max,11.6034,0.0000
square,c300.6/w232.9,C,pid,IAE,23.7598,0.0000
square,c300.6/w232.9,C,pid,IAE_norm,0.6923,0.0000
square,c300.6/w232.9,C,pid,settling_time,0.0000,0.0000
square,c300.6/w232.9,C,pid,ss_error,0.6923,0.0000
square,c300.6/w232.9,C,pid,control_effort,417.5742,0.0000
square,c300.6/w232.9,C,pid,slew,399.1128,0.0000
square,c300.6/w232.9,C,pid,sat_freq,0.0000,0.0000
square,c300.6/w232.9,C,pid,band_dc,0.0000,0.0000
square,c300.6/w232.9,C,pid,band_wave,0.6229,0.0000
square,c300.6/w232.9,C,pid,band_high,0.1593,0.0000
square,c300.6/w232.9,C,pid,est_err_rms,0.0000,0.0000
square,c300.6/w232.9,C,pid,w_x,0.0000,0.0000
square,c300.6/w232.9,C,pid,w_y,0.0000,0.0000
square,c300.6/w232.9,C,pid,n_fail,0.0000,0.0000
square,c300.6/w232.9,CD,pid,radial_rms,1.2416,0.0000
square,c300.6/w232.9,CD,pid,radial_max,4.5162,0.0000
square,c300.6/w232.9,CD,pid,dc_ex,-0.0498,0.0000
square,c300.6/w232.9,CD,pid,dc_ey,0.3960,0.0000
square,c300.6/w232.9,CD,pid,dc_radial,0.3991,0.0000
square,c300.6/w232.9,CD,pid,std_x,0.7661,0.0000
square,c300.6/w232.9,CD,pid,std_y,0.8918,0.0000
square,c300.6/w232.9,CD,pid,depth_std,0.1025,0.0000
square,c300.6/w232.9,CD,pid,pitch_mean,-2.2667,0.0000
square,c300.6/w232.9,CD,pid,pitch_max,11.2316,0.0000
square,c300.6/w232.9,CD,pid,IAE,23.4925,0.0000
square,c300.6/w232.9,CD,pid,IAE_norm,0.6879,0.0000
square,c300.6/w232.9,CD,pid,settling_time,0.0000,0.0000
square,c300.6/w232.9,CD,pid,ss_error,0.6879,0.0000
square,c300.6/w232.9,CD,pid,control_effort,416.0597,0.0000
square,c300.6/w232.9,CD,pid,slew,403.1801,0.0000
square,c300.6/w232.9,CD,pid,sat_freq,0.0000,0.0000
square,c300.6/w232.9,CD,pid,band_dc,0.0000,0.0000
square,c300.6/w232.9,CD,pid,band_wave,0.6218,0.0000
square,c300.6/w232.9,CD,pid,band_high,0.1590,0.0000
square,c300.6/w232.9,CD,pid,est_err_rms,0.0000,0.0000
square,c300.6/w232.9,CD,pid,w_x,0.0000,0.0000
square,c300.6/w232.9,CD,pid,w_y,0.0000,0.0000
square,c300.6/w232.9,CD,pid,n_fail,0.0000,0.0000
square,c300.6/w232.9,CW,pid,radial_rms,1.9610,0.0000
square,c300.6/w232.9,CW,pid,radial_max,5.2802,0.0000
square,c300.6/w232.9,CW,pid,dc_ex,-0.0539,0.0000
square,c300.6/w232.9,CW,pid,dc_ey,0.3234,0.0000
square,c300.6/w232.9,CW,pid,dc_radial,0.3279,0.0000
square,c300.6/w232.9,CW,pid,std_x,1.3187,0.0000
square,c300.6/w232.9,CW,pid,std_y,1.4139,0.0000
square,c300.6/w232.9,CW,pid,depth_std,0.2525,0.0000
square,c300.6/w232.9,CW,pid,pitch_mean,0.3336,0.0000
square,c300.6/w232.9,CW,pid,pitch_max,18.2254,0.0000
square,c300.6/w232.9,CW,pid,IAE,43.2746,0.0000
square,c300.6/w232.9,CW,pid,IAE_norm,1.7037,0.0000
square,c300.6/w232.9,CW,pid,settling_time,20.6680,0.0000
square,c300.6/w232.9,CW,pid,ss_error,1.7037,0.0000
square,c300.6/w232.9,CW,pid,control_effort,456.5759,0.0000
square,c300.6/w232.9,CW,pid,slew,434.5083,0.0000
square,c300.6/w232.9,CW,pid,sat_freq,0.0000,0.0000
square,c300.6/w232.9,CW,pid,band_dc,0.0000,0.0000
square,c300.6/w232.9,CW,pid,band_wave,1.2244,0.0000
square,c300.6/w232.9,CW,pid,band_high,0.1660,0.0000
square,c300.6/w232.9,CW,pid,est_err_rms,0.0000,0.0000
square,c300.6/w232.9,CW,pid,w_x,0.0000,0.0000
square,c300.6/w232.9,CW,pid,w_y,0.0000,0.0000
square,c300.6/w232.9,CW,pid,n_fail,0.0000,0.0000
square,c300.6/w232.9,CDW,pid,radial_rms,1.9446,0.0000
square,c300.6/w232.9,CDW,pid,radial_max,5.0605,0.0000
square,c300.6/w232.9,CDW,pid,dc_ex,-0.0431,0.0000
square,c300.6/w232.9,CDW,pid,dc_ey,0.3129,0.0000
square,c300.6/w232.9,CDW,pid,dc_radial,0.3158,0.0000
square,c300.6/w232.9,CDW,pid,std_x,1.3012,0.0000
square,c300.6/w232.9,CDW,pid,std_y,1.4101,0.0000
square,c300.6/w232.9,CDW,pid,depth_std,0.2618,0.0000
square,c300.6/w232.9,CDW,pid,pitch_mean,0.4325,0.0000
square,c300.6/w232.9,CDW,pid,pitch_max,18.5253,0.0000
square,c300.6/w232.9,CDW,pid,IAE,43.1086,0.0000
square,c300.6/w232.9,CDW,pid,IAE_norm,1.7028,0.0000
square,c300.6/w232.9,CDW,pid,settling_time,20.5640,0.0000
square,c300.6/w232.9,CDW,pid,ss_error,1.7028,0.0000
square,c300.6/w232.9,CDW,pid,control_effort,453.8193,0.0000
square,c300.6/w232.9,CDW,pid,slew,436.1139,0.0000
square,c300.6/w232.9,CDW,pid,sat_freq,0.0000,0.0000
square,c300.6/w232.9,CDW,pid,band_dc,0.0000,0.0000
square,c300.6/w232.9,CDW,pid,band_wave,1.2184,0.0000
square,c300.6/w232.9,CDW,pid,band_high,0.1601,0.0000
square,c300.6/w232.9,CDW,pid,est_err_rms,0.0000,0.0000
square,c300.6/w232.9,CDW,pid,w_x,0.0000,0.0000
square,c300.6/w232.9,CDW,pid,w_y,0.0000,0.0000
square,c300.6/w232.9,CDW,pid,n_fail,0.0000,0.0000
square,c214.8/w239.0,NONE,pid,radial_rms,1.2472,0.0000
square,c214.8/w239.0,NONE,pid,radial_max,4.0100,0.0000
square,c214.8/w239.0,NONE,pid,dc_ex,-0.0275,0.0000
square,c214.8/w239.0,NONE,pid,dc_ey,0.3120,0.0000
square,c214.8/w239.0,NONE,pid,dc_radial,0.3132,0.0000
square,c214.8/w239.0,NONE,pid,std_x,0.8809,0.0000
square,c214.8/w239.0,NONE,pid,std_y,0.8254,0.0000
square,c214.8/w239.0,NONE,pid,depth_std,0.0000,0.0000
square,c214.8/w239.0,NONE,pid,pitch_mean,-0.0000,0.0000
square,c214.8/w239.0,NONE,pid,pitch_max,0.0000,0.0000
square,c214.8/w239.0,NONE,pid,IAE,17.9095,0.0000
square,c214.8/w239.0,NONE,pid,IAE_norm,0.5997,0.0000
square,c214.8/w239.0,NONE,pid,settling_time,0.0000,0.0000
square,c214.8/w239.0,NONE,pid,ss_error,0.5997,0.0000
square,c214.8/w239.0,NONE,pid,control_effort,334.9449,0.0000
square,c214.8/w239.0,NONE,pid,slew,392.5932,0.0000
square,c214.8/w239.0,NONE,pid,sat_freq,0.0000,0.0000
square,c214.8/w239.0,NONE,pid,band_dc,0.0000,0.0000
square,c214.8/w239.0,NONE,pid,band_wave,0.7374,0.0000
square,c214.8/w239.0,NONE,pid,band_high,0.1527,0.0000
square,c214.8/w239.0,NONE,pid,est_err_rms,0.0000,0.0000
square,c214.8/w239.0,NONE,pid,w_x,0.0000,0.0000
square,c214.8/w239.0,NONE,pid,w_y,0.0000,0.0000
square,c214.8/w239.0,NONE,pid,n_fail,0.0000,0.0000
square,c214.8/w239.0,C,pid,radial_rms,1.3415,0.0000
square,c214.8/w239.0,C,pid,radial_max,4.0932,0.0000
square,c214.8/w239.0,C,pid,dc_ex,0.0493,0.0000
square,c214.8/w239.0,C,pid,dc_ey,0.3473,0.0000
square,c214.8/w239.0,C,pid,dc_radial,0.3508,0.0000
square,c214.8/w239.0,C,pid,std_x,0.9882,0.0000
square,c214.8/w239.0,C,pid,std_y,0.8367,0.0000
square,c214.8/w239.0,C,pid,depth_std,0.0805,0.0000
square,c214.8/w239.0,C,pid,pitch_mean,-0.2711,0.0000
square,c214.8/w239.0,C,pid,pitch_max,10.1854,0.0000
square,c214.8/w239.0,C,pid,IAE,24.5868,0.0000
square,c214.8/w239.0,C,pid,IAE_norm,0.7271,0.0000
square,c214.8/w239.0,C,pid,settling_time,0.0000,0.0000
square,c214.8/w239.0,C,pid,ss_error,0.7271,0.0000
square,c214.8/w239.0,C,pid,control_effort,401.5202,0.0000
square,c214.8/w239.0,C,pid,slew,388.0745,0.0000
square,c214.8/w239.0,C,pid,sat_freq,0.0000,0.0000
square,c214.8/w239.0,C,pid,band_dc,0.0000,0.0000
square,c214.8/w239.0,C,pid,band_wave,0.9068,0.0000
square,c214.8/w239.0,C,pid,band_high,0.1565,0.0000
square,c214.8/w239.0,C,pid,est_err_rms,0.0000,0.0000
square,c214.8/w239.0,C,pid,w_x,0.0000,0.0000
square,c214.8/w239.0,C,pid,w_y,0.0000,0.0000
square,c214.8/w239.0,C,pid,n_fail,0.0000,0.0000
square,c214.8/w239.0,CD,pid,radial_rms,1.3404,0.0000
square,c214.8/w239.0,CD,pid,radial_max,4.0970,0.0000
square,c214.8/w239.0,CD,pid,dc_ex,0.0349,0.0000
square,c214.8/w239.0,CD,pid,dc_ey,0.3408,0.0000
square,c214.8/w239.0,CD,pid,dc_radial,0.3426,0.0000
square,c214.8/w239.0,CD,pid,std_x,0.9876,0.0000
square,c214.8/w239.0,CD,pid,std_y,0.8390,0.0000
square,c214.8/w239.0,CD,pid,depth_std,0.0768,0.0000
square,c214.8/w239.0,CD,pid,pitch_mean,-0.3440,0.0000
square,c214.8/w239.0,CD,pid,pitch_max,9.5995,0.0000
square,c214.8/w239.0,CD,pid,IAE,24.3836,0.0000
