scenario,direction,mode,controller,metric,mean,std
square,all,NONE,pid,radial_rms,17.7885,0.0000
square,all,NONE,pid,radial_max,25.3045,0.0000
square,all,NONE,pid,dc_ex,0.2868,0.0000
square,all,NONE,pid,dc_ey,0.3106,0.0000
square,all,NONE,pid,dc_radial,0.4228,0.0000
square,all,NONE,pid,std_x,15.8147,0.0000
square,all,NONE,pid,std_y,8.1333,0.0000
square,all,NONE,pid,depth_std,0.0000,0.0000
square,all,NONE,pid,pitch_mean,-0.0000,0.0000
square,all,NONE,pid,pitch_max,0.0000,0.0000
square,all,NONE,pid,IAE,4525.3989,0.0000
square,all,NONE,pid,IAE_norm,17.0742,0.0000
square,all,NONE,pid,settling_time,0.0000,0.0000
square,all,NONE,pid,ss_error,17.0742,0.0000
square,all,NONE,pid,control_effort,1123.9652,0.0000
square,all,NONE,pid,slew,899.2066,0.0000
square,all,NONE,pid,sat_freq,0.0000,0.0000
square,all,NONE,pid,band_dc,0.6512,0.0000
square,all,NONE,pid,band_wave,5.4653,0.0000
square,all,NONE,pid,band_high,0.4832,0.0000
square,all,NONE,pid,est_err_rms,0.0000,0.0000
square,all,NONE,pid,w_x,0.0000,0.0000
square,all,NONE,pid,w_y,0.0000,0.0000
square,all,NONE,pid,n_fail,0.0000,0.0000
square,all,C,pid,radial_rms,27.6185,0.0000
square,all,C,pid,radial_max,53.8278,0.0000
square,all,C,pid,dc_ex,-0.6166,0.0000
square,all,C,pid,dc_ey,0.3648,0.0000
square,all,C,pid,dc_radial,0.7165,0.0000
square,all,C,pid,std_x,26.0817,0.0000
square,all,C,pid,std_y,9.0561,0.0000
square,all,C,pid,depth_std,1.4449,0.0000
square,all,C,pid,pitch_mean,-2.3807,0.0000
square,all,C,pid,pitch_max,22.0397,0.0000
square,all,C,pid,IAE,6550.4371,0.0000
square,all,C,pid,IAE_norm,25.0082,0.0000
square,all,C,pid,settling_time,0.0000,0.0000
square,all,C,pid,ss_error,25.0082,0.0000
square,all,C,pid,control_effort,2094.3949,0.0000
square,all,C,pid,slew,1168.0674,0.0000
square,all,C,pid,sat_freq,0.0000,0.0000
square,all,C,pid,band_dc,1.8918,0.0000
square,all,C,pid,band_wave,8.7121,0.0000
square,all,C,pid,band_high,0.7754,0.0000
square,all,C,pid,est_err_rms,0.0000,0.0000
square,all,C,pid,w_x,0.0000,0.0000
square,all,C,pid,w_y,0.0000,0.0000
square,all,C,pid,n_fail,0.0000,0.0000
square,all,CD,pid,radial_rms,27.3551,0.0000
square,all,CD,pid,radial_max,54.8114,0.0000
square,all,CD,pid,dc_ex,-0.5349,0.0000
square,all,CD,pid,dc_ey,0.3634,0.0000
square,all,CD,pid,dc_radial,0.6466,0.0000
square,all,CD,pid,std_x,25.8054,0.0000
square,all,CD,pid,std_y,9.0534,0.0000
square,all,CD,pid,depth_std,1.3955,0.0000
square,all,CD,pid,pitch_mean,-2.3794,0.0000
square,all,CD,pid,pitch_max,22.6685,0.0000
square,all,CD,pid,IAE,6479.9016,0.0000
square,all,CD,pid,IAE_norm,24.7419,0.0000
square,all,CD,pid,settling_time,0.0000,0.0000
square,all,CD,pid,ss_error,24.7419,0.0000
square,all,CD,pid,control_effort,2075.3001,0.0000
square,all,CD,pid,slew,1159.1570,0.0000
square,all,CD,pid,sat_freq,0.0000,0.0000
square,all,CD,pid,band_dc,2.9704,0.0000
square,all,CD,pid,band_wave,8.5694,0.0000
square,all,CD,pid,band_high,0.7909,0.0000
square,all,CD,pid,est_err_rms,0.0000,0.0000
square,all,CD,pid,w_x,0.0000,0.0000
square,all,CD,pid,w_y,0.0000,0.0000
square,all,CD,pid,n_fail,0.0000,0.0000
square,all,CW,pid,radial_rms,63.6051,0.0000
square,all,CW,pid,radial_max,239.0663,0.0000
square,all,CW,pid,dc_ex,15.5980,0.0000
square,all,CW,pid,dc_ey,0.6909,0.0000
square,all,CW,pid,dc_radial,15.6133,0.0000
square,all,CW,pid,std_x,59.8502,0.0000
square,all,CW,pid,std_y,14.8253,0.0000
square,all,CW,pid,depth_std,7.6565,0.0000
square,all,CW,pid,pitch_mean,-2.1788,0.0000
square,all,CW,pid,pitch_max,40.7142,0.0000
