scenario,direction,mode,controller,metric,mean,std
square,300.6,NONE,pid,radial_rms,17.7674,0.0000
square,300.6,NONE,pid,radial_max,25.3045,0.0000
square,300.6,NONE,pid,dc_ex,0.6063,0.0000
square,300.6,NONE,pid,dc_ey,0.6547,0.0000
square,300.6,NONE,pid,dc_radial,0.8923,0.0000
square,300.6,NONE,pid,std_x,15.7889,0.0000
square,300.6,NONE,pid,std_y,8.0991,0.0000
square,300.6,NONE,pid,depth_std,0.0000,0.0000
square,300.6,NONE,pid,pitch_mean,-0.0000,0.0000
square,300.6,NONE,pid,pitch_max,0.0000,0.0000
square,300.6,NONE,pid,IAE,2246.6717,0.0000
square,300.6,NONE,pid,IAE_norm,17.0586,0.0000
square,300.6,NONE,pid,settling_time,0.0000,0.0000
square,300.6,NONE,pid,ss_error,17.0586,0.0000
square,300.6,NONE,pid,control_effort,545.3783,0.0000
square,300.6,NONE,pid,slew,441.9947,0.0000
square,300.6,NONE,pid,sat_freq,0.0000,0.0000
square,300.6,NONE,pid,band_dc,0.0000,0.0000
square,300.6,NONE,pid,band_wave,6.7893,0.0000
square,300.6,NONE,pid,band_high,0.6802,0.0000
square,300.6,NONE,pid,est_err_rms,0.0000,0.0000
square,300.6,NONE,pid,w_x,0.0000,0.0000
square,300.6,NONE,pid,w_y,0.0000,0.0000
square,300.6,NONE,pid,n_fail,0.0000,0.0000
square,300.6,NONE,mpc,radial_rms,2.1275,0.0000
square,300.6,NONE,mpc,radial_max,7.7257,0.0000
square,300.6,NONE,mpc,dc_ex,-0.0057,0.0000
square,300.6,NONE,mpc,dc_ey,0.1581,0.0000
square,300.6,NONE,mpc,dc_radial,0.1583,0.0000
square,300.6,NONE,mpc,std_x,1.3498,0.0000
square,300.6,NONE,mpc,std_y,1.6368,0.0000
square,300.6,NONE,mpc,depth_std,0.0809,0.0000
square,300.6,NONE,mpc,pitch_mean,0.0259,0.0000
square,300.6,NONE,mpc,pitch_max,2.0312,0.0000
square,300.6,NONE,mpc,IAE,152.2054,0.0000
square,300.6,NONE,mpc,IAE_norm,1.1481,0.0000
square,300.6,NONE,mpc,settling_time,127.8080,0.0000
square,300.6,NONE,mpc,ss_error,1.1481,0.0000
square,300.6,NONE,mpc,control_effort,2742.8500,0.0000
square,300.6,NONE,mpc,slew,5012.1506,0.0000
square,300.6,NONE,mpc,sat_freq,0.0000,0.0000
square,300.6,NONE,mpc,band_dc,0.0000,0.0000
square,300.6,NONE,mpc,band_wave,0.9947,0.0000
square,300.6,NONE,mpc,band_high,0.1835,0.0000
square,300.6,NONE,mpc,est_err_rms,0.0000,0.0000
square,300.6,NONE,mpc,w_x,0.0000,0.0000
square,300.6,NONE,mpc,w_y,0.0000,0.0000
square,300.6,NONE,mpc,n_fail,0.0000,0.0000
square,300.6,NONE,dobmpc,radial_rms,2.1601,0.0000
square,300.6,NONE,dobmpc,radial_max,7.7355,0.0000
square,300.6,NONE,dobmpc,dc_ex,-0.0050,0.0000
square,300.6,NONE,dobmpc,dc_ey,0.1590,0.0000
square,300.6,NONE,dobmpc,dc_radial,0.1591,0.0000
square,300.6,NONE,dobmpc,std_x,1.3777,0.0000
square,300.6,NONE,dobmpc,std_y,1.6561,0.0000
square,300.6,NONE,dobmpc,depth_std,0.0804,0.0000
square,300.6,NONE,dobmpc,pitch_mean,0.0256,0.0000
square,300.6,NONE,dobmpc,pitch_max,2.0034,0.0000
square,300.6,NONE,dobmpc,IAE,154.8485,0.0000
square,300.6,NONE,dobmpc,IAE_norm,1.1681,0.0000
square,300.6,NONE,dobmpc,settling_time,127.8600,0.0000
square,300.6,NONE,dobmpc,ss_error,1.1681,0.0000
square,300.6,NONE,dobmpc,control_effort,2780.3864,0.0000
square,300.6,NONE,dobmpc,slew,5097.5694,0.0000
square,300.6,NONE,dobmpc,sat_freq,0.0000,0.0000
square,300.6,NONE,dobmpc,band_dc,0.0000,0.0000
square,300.6,NONE,dobmpc,band_wave,1.0230,0.0000
square,300.6,NONE,dobmpc,band_high,0.1831,0.0000
square,300.6,NONE,dobmpc,est_err_rms,0.1785,0.0000
square,300.6,NONE,dobmpc,w_x,-0.0012,0.0000
square,300.6,NONE,dobmpc,w_y,-0.0008,0.0000
square,300.6,NONE,dobmpc,n_fail,0.0000,0.0000
square,300.6,C,pid,radial_rms,21.6070,0.0000
square,300.6,C,pid,radial_max,34.7579,0.0000
square,300.6,C,pid,dc_ex,0.8842,0.0000
square,300.6,C,pid,dc_ey,0.5471,0.0000
square,300.6,C,pid,dc_radial,1.0398,0.0000
square,300.6,C,pid,std_x,18.9949,0.0000
square,300.6,C,pid,std_y,10.2458,0.0000
square,300.6,C,pid,depth_std,0.4713,0.0000
square,300.6,C,pid,pitch_mean,-2.1669,0.0000
square,300.6,C,pid,pitch_max,14.1063,0.0000
square,300.6,C,pid,IAE,2739.1832,0.0000
square,300.6,C,pid,IAE_norm,20.7615,0.0000
square,300.6,C,pid,settling_time,0.0000,0.0000
square,300.6,C,pid,ss_error,20.7615,0.0000
square,300.6,C,pid,control_effort,977.7512,0.0000
square,300.6,C,pid,slew,477.9499,0.0000
square,300.6,C,pid,sat_freq,0.0000,0.0000
square,300.6,C,pid,band_dc,0.0000,0.0000
square,300.6,C,pid,band_wave,8.0955,0.0000
square,300.6,C,pid,band_high,1.0464,0.0000
square,300.6,C,pid,est_err_rms,0.0000,0.0000
square,300.6,C,pid,w_x,0.0000,0.0000
square,300.6,C,pid,w_y,0.0000,0.0000
square,300.6,C,pid,n_fail,0.0000,0.0000
square,300.6,C,mpc,radial_rms,3.3416,0.0000
square,300.6,C,mpc,radial_max,8.2753,0.0000
square,300.6,C,mpc,dc_ex,1.2881,0.0000
square,300.6,C,mpc,dc_ey,-2.3169,0.0000
square,300.6,C,mpc,dc_radial,2.6509,0.0000
