scenario,direction,mode,controller,metric,mean,std
square,300.6,NONE,pid,radial_rms,18.9738,0.0000
square,300.6,NONE,pid,radial_max,24.8781,0.0000
square,300.6,NONE,pid,dc_ex,0.2819,0.0000
square,300.6,NONE,pid,dc_ey,0.4075,0.0000
square,300.6,NONE,pid,dc_radial,0.4955,0.0000
square,300.6,NONE,pid,std_x,15.4648,0.0000
square,300.6,NONE,pid,std_y,10.9818,0.0000
square,300.6,NONE,pid,depth_std,0.0000,0.0000
square,300.6,NONE,pid,pitch_mean,-0.0000,0.0000
square,300.6,NONE,pid,pitch_max,0.0000,0.0000
square,300.6,NONE,pid,IAE,4850.9329,0.0000
square,300.6,NONE,pid,IAE_norm,18.3245,0.0000
square,300.6,NONE,pid,settling_time,0.0000,0.0000
square,300.6,NONE,pid,ss_error,18.3245,0.0000
square,300.6,NONE,pid,control_effort,551.0369,0.0000
square,300.6,NONE,pid,slew,286.6429,0.0000
square,300.6,NONE,pid,sat_freq,0.0000,0.0000
square,300.6,NONE,pid,band_dc,0.6398,0.0000
square,300.6,NONE,pid,band_wave,5.6543,0.0000
square,300.6,NONE,pid,band_high,0.4792,0.0000
square,300.6,NONE,pid,est_err_rms,0.0000,0.0000
square,300.6,NONE,pid,w_x,0.0000,0.0000
square,300.6,NONE,pid,w_y,0.0000,0.0000
square,300.6,NONE,pid,n_fail,0.0000,0.0000
square,300.6,NONE,mpc,radial_rms,1.8712,0.0000
square,300.6,NONE,mpc,radial_max,5.5510,0.0000
square,300.6,NONE,mpc,dc_ex,-0.0012,0.0000
square,300.6,NONE,mpc,dc_ey,0.0385,0.0000
square,300.6,NONE,mpc,dc_radial,0.0385,0.0000
square,300.6,NONE,mpc,std_x,1.1446,0.0000
square,300.6,NONE,mpc,std_y,1.4798,0.0000
square,300.6,NONE,mpc,depth_std,0.0005,0.0000
square,300.6,NONE,mpc,pitch_mean,0.0003,0.0000
square,300.6,NONE,mpc,pitch_max,0.0207,0.0000
square,300.6,NONE,mpc,IAE,264.8166,0.0000
square,300.6,NONE,mpc,IAE_norm,0.9920,0.0000
square,300.6,NONE,mpc,settling_time,254.0160,0.0000
square,300.6,NONE,mpc,ss_error,0.9920,0.0000
square,300.6,NONE,mpc,control_effort,1226.7475,0.0000
square,300.6,NONE,mpc,slew,1566.9974,0.0000
square,300.6,NONE,mpc,sat_freq,0.0000,0.0000
square,300.6,NONE,mpc,band_dc,0.0145,0.0000
